mcrTags,count
"[framework,google,gwt,htmlunit,junit,testing,ui,web]",1
"[junit,layout,logging,mock,mocking,swing,testing,ui]",1
"[analyzer,apache,api,avro,base64,broker,bytecode,client,codec,collections,compiler,compression,computing,config,coordination,database,distributed,embedded,encoding,engine,full-text,github,google,hadoop,http,index,indexing,io,javax,jetty,jms,json,junit,kafka,linkedin,logging,lucene,management,message,metrics,mocking,monitoring,parser,performance,protocol,queue,search,serialization,server,servlet,specs,spring,sql,standard,streaming,testing,web,webserver,xml,zookeeper]",1
"[apache,api,cli,client,commons,dependency-injection,google,http,io,junit,logging,parser,slf4j,testing]",1
"[apache,api,benchmark,collections,commons,database,generator,github,hash,hashing,io,kotlin,leveldb,linux,logging,math,performance,posix,rocksdb,structures,unix]",1
"[annotations,apache,api,assertion,bridge,cassandra,cluster,container,database,date,google,hadoop,http,json,junit,logging,managment,mesos,mock,mocking,nosql,protocol,quality,serialization,slf4j,testing,time,webservice,yaml]",1
"[android,annotations,ant,apache,api,beans,binding,bpm,build,bytecode,client,codehaus,commons,eclipse,engine,expression,framework,google,groovy,gwt,hibernate,html,javascript,javax,jaxrs,jpa,jsf,json,jsp,junit,jvm,language,layout,library,logging,module,mvc,persistence,platform,reflection,rest,runtime,scala,scripting,selenium,server,service,servlet,specs,spring,standard,swing,swt,taglib,template,testing,tools,ui,validation,web,web-framework,webservice,widget,x86,xml]",1
"[analysis,annotations,api,benchmark,cli,client,config,defect,dependency-injection,dns,engine,extension,functional,generator,google,http,io,javax,json,junit,library,logging,management,matching,metadata,metrics,mock,mocking,monitoring,netty,network,parser,performance,platform,server,service,slf4j,socket,specs,spring,standard,template,testing,typesafe,validation,webservice]",1
"[amazon,annotations,ant,apache,api,authentication,aws,base64,beans,binding,bridge,bytecode,cache,charts,classpath,client,cloud,codec,collections,commons,compiler,compression,config,cron,csv,data,database,datasource,date,dependency-injection,device,directory,driver,eclipse,embedded,encoding,encryption,engine,excel,exception,expression,file-system,font,framework,geo,github,google,graphics,hibernate,hsql,html,io,javax,jboss,jdbc,jetty,jms,json,junit,jwt,language,ldap,library,logging,mail,mapping,matching,math,message,messaging,migration,mobile,mock,mocking,module,mvc,native,netty,network,oauth,orm,osgi,parser,pdf,persistence,plugin,pool,pooling,postgresql,prometheus,provider,proxy,queue,random,redis,reflection,registry,relational,render,resource,rest,rules,runtime,s3,schema,security,server,servlet,slf4j,smpp,socket,spatial,specs,spreadsheet,spring,sql,standard,structures,support,svg,tabular,template,testing,text,time,tools,transaction,tree,upload,validation,visualization,web,web-framework,webserver,xml]",1
"[analyzer,apache,client,cluster,commons,elastic,elasticsearch,google,index,junit,logging,lucene,machine-learning,math,runner,search,server,testing]",1
"[apache,config,data,datasource,engine,github,io,json,persistence,scheduling,security,spring,sql,starter,template]",1
"[apache,cli,client,command-line,google,http,io,logging,parser,protocol,serialization]",1
"[api,eclipse,junit,logging,mock,mocking,model,slf4j,testing]",1
"[analysis,api,github,google,io,junit,mock,mocking,testing]",1
"[analysis,annotation,annotations,apache,build,build-system,compatibility,compiler,defect,dependency-injection,eclipse,engine,extension,factory,framework,google,gradle,groovy,gwt,javax,junit,jvm,kotlin,language,metadata,mock,mocking,service,specs,standard,template,testing,ui,web]",1
"[agent,apache,binding,bytecode,collections,commons,eclipse,github,google,io,json,junit,matching,osgi,platform,spring,structures,testing,testng]",1
"[apache,api,compiler,connector,database,driver,engine,generator,github,google,hibernate,java,jdbc,jpa,json,junit,logging,mapping,mysql,parser,persistence,plugin,postgresql,relational,sql,template,testing,validation,yaml]",1
"[apache,api,assertion,binding,bridge,bytecode,cli,commons,dns,encryption,google,json,junit,logging,matching,mocking,network,parser,quality,reflection,runtime,slf4j,testing,transport,xml]",1
"[analysis,codec,defect,io,junit,metadata,mock,mocking,netty,network,proxy,socket,testing]",1
"[embedded,google,json,mongodb]",1
"[junit,native,testing]",1
"[assertion,client,event,github,matching,metrics,mock,mocking,quality,streaming,testing]",1
"[apache,api,commons,data,database,embedded,engine,javax,search,servlet,solr,specs,spring,sql,standard]",1
"[collections,structures]",1
"[apache,client,connector,csv,database,driver,engine,forms,github,http,ide,jdbc,json,junit,logging,mail,mapping,mysql,persistence,pool,relational,scheduling,sdk,sql,sqlite,tabular,testing]",1
"[ads,analysis,annotations,apache,api,appengine,beans,bridge,cli,client,collections,command-line,commons,config,csv,date,dependency-injection,description,discovery,extension,google,http,javax,jetty,json,junit,library,logging,matching,metadata,mock,mocking,parser,reflection,selenium,server,service,slf4j,soap,specs,standard,structures,tabular,testing,time,web,webserver,webservice,xml]",1
"[analyzer,annotations,apache,api,authentication,base64,beans,binding,bridge,cache,client,codec,codehaus,collections,commons,compression,container,cryptography,database,date,dependency-injection,dom,eclipse,embedded,encoding,encryption,engine,expression,extension,framework,full-text,git,github,google,groovy,hibernate,hsql,http,index,indexing,io,javax,jaxrs,jdbc,jetty,jpa,json,jvm,language,logging,lucene,mail,mapping,markdown,native,network,oauth,persistence,pool,provider,reflection,relational,request,rest,scheduling,scm,sdk,security,server,servlet,slf4j,specs,sql,ssh,standard,structures,template,text,time,upload,validation,version-control,web,webserver,webservice,websocket,wicket,xml,xpath,yaml]",1
"[ftp,logging,network,server,validation]",1
"[apache,api,cli,command-line,config,engine,junit,launcher,logging,matching,mock,mocking,parser,pdf,platform,slf4j,testing,typesafe]",1
"[apache,base64,cli,codec,command-line,commons,database,driver,encoding,google,json,junit,logging,math,mongodb,parser,sync,testing]",1
"[analysis,annotations,apache,benchmark,binding,cache,cli,client,collections,command-line,commons,compression,concurrency,concurrent,config,data,date,defect,facebook,generator,github,google,json,logging,match,math,matrix,memory,metadata,mock,mocking,parser,performance,protocol,serialization,service,stats,structures,testing,thrift,time,tools,vector]",1
"[agent,annotations,ant,aop,apache,api,aspect,assertion,authentication,base64,beans,benchmark,binding,bridge,broker,build,build-system,bytecode,cache,cli,client,codec,codehaus,collections,command,command-line,commons,compatibility,concurrency,config,connector,container,database,dependency-injection,deployment,disruptor,dom,dsl,eclipse,embedded,encoding,execution,extension,external,ftp,functional,generator,github,google,graph,html,http,interface,io,javaee,javax,jdbc,jetty,jms,json,junit,launcher,library,logging,mail,mapping,matching,math,maven,message,metadata,mock,mocking,model,module,network,oauth,orm,packaging,parser,performance,persistence,plugin,policy,pool,pooling,process,provider,quality,queue,reflection,relational,repository,runner,runtime,security,server,service,servlet,slf4j,soap,socket,specs,spring,sql,standard,streaming,structures,support,testing,text,tools,transaction,transport,web,webapp,webserver,webservice,xml,xpath,yaml]",1
"[ads,annotations,apache,api,assertion,azure,base64,beans,binding,bridge,broker,buffer,build,build-system,bytecode,camel,cli,client,codec,codehaus,collections,command-line,commons,compiler,compression,config,connection,connector,coordination,csv,date,device,distributed,dom,driver,eclipse,elastic,elasticsearch,encoding,encryption,engine,functional,github,google,groovy,http,influxdb,interface,io,javax,jdbc,jetty,jms,json,junit,jvm,jwt,kafka,language,library,logging,manager,matching,math,maven,message,messaging,metrics,mock,mocking,model,mqtt,native,netty,network,osgi,parser,platform,plugin,pooling,processor,protocol,provider,proxy,quality,queue,reactive,reflection,remote,rpc,runtime,scala,sdk,search,security,serialization,server,service,slf4j,socket,specs,spring,sql,standard,starter,streaming,structures,support,tabular,tcp,template,testing,text,time,transport,udp,webserver,xml,yaml,zookeeper]",1
"[client,http,json]",1
"[admin,aop,apache,api,aspect,assertion,assets,avro,base64,beans,bootstrap,builder,camel,cassandra,client,codec,collections,commons,config,console,csv,database,dependency-injection,distributed,driver,encoding,engine,etcd,expression,framework,github,google,graph,graphql,grpc,hadoop,hibernate,io,javax,json,junit,kafka,language,launcher,logging,mapping,netty,network,nosql,persistence,platform,processor,protocol,quality,query,rpc,runner,runtime,serialization,server,servlet,socket,specs,spring,standard,starter,streaming,structures,swagger,tabular,testing,timeseries,tools,ui,upload,validation,web,webservice]",1
"[analyzer,apache,full-text,index,indexing,junit,lucene,testing]",1
"[benchmark,generator,github,junit,performance,platform,testing]",1
"[amazon,amqp,annotations,ant,aop,apache,api,aspect,assertion,aws,beans,binding,bridge,broker,build,build-system,calendar,cassandra,cli,client,codec,collections,command-line,commons,compiler,compression,concurrency,concurrent,config,container,cryptography,data,database,dependency-injection,directory,distributed,dns,doc,docker,dom,driver,elastic,elasticsearch,embedded,encryption,engine,event,export,extension,file-system,fluent,forms,framework,ftp,functional,github,google,html,http,i18n,ibm,imap,index,integration,io,java,javax,jaxrs,jdbc,jms,jmx,jpa,json,junit,jvm,jwt,lambda,language,launcher,ldap,library,logging,lucene,mail,management,mapping,matching,math,maven,memory,message,metrics,mime,mock,mocking,model,monitoring,mustache,mysql,netty,network,off-heap,orm,parser,pdf,performance,persistence,platform,plugin,pojo,pool,pooling,prometheus,protocol,quality,queue,rabbitmq,reflection,relational,reporter,reporting,rest,s3,scala,scanning,search,security,server,servlet,slf4j,smtp,socket,spark,specs,spring,sql,standard,storage,structures,swagger,system,testing,text,tools,transaction,transport,upload,web,xml]",1
"[assertion,generator,junit,mocking,parser,quality,testing,validation]",1
"[analysis,annotations,apache,api,base64,benchmark,binding,bridge,buffer,build,build-system,cli,client,codec,collections,command-line,commons,compression,concurrency,config,coordination,defect,distributed,dns,docker,eclipse,encoding,framework,generator,github,google,hashing,http,io,javax,jboss,jetty,json,junit,logging,management,matching,maven,metadata,metrics,mock,mocking,module,monitoring,native,netty,network,parser,performance,prometheus,protocol,provider,proxy,reflection,rocksdb,scala,serialization,server,service,servlet,slf4j,socket,specs,standard,stats,storage,streaming,structures,testing,thrift,tools,transport,vertx,web,webapp,webserver,yaml,zookeeper]",1
"[apache,api,avro,bridge,codec,example,framework,google,http,io,junit,logging,management,metrics,mock,mocking,monitoring,network,performance,protocol,serialization,slf4j,socket,testing,thrift,twitter]",1
"[data,database,embedded,expression,hibernate,hsql,jpa,json,junit,language,logging,mapping,persistence,relational,slf4j,spring,sql,testing,xml,xpath]",1
"[apache,bytecode,codec,database,dom,driver,ftp,github,graphics,junit,logging,mock,mocking,network,postgresql,runtime,slf4j,svg,testing]",1
"[apache,api,bridge,bytecode,codehaus,consumer,dependency-injection,filtering,framework,javax,jboss,jetty,jsf,json,jsp,logging,mapping,mvc,openid,plugin,server,servlet,slf4j,specs,spring,standard,taglib,web,web-framework,webserver]",1
"[apache,beans,client,config,coordination,database,dependency-injection,distributed,elastic,embedded,io,json,jwt,kafka,persistence,processor,registry,runtime,scheduling,security,serialization,spring,sql,starter,streaming,web,zookeeper]",1
"[ant,apache,api,binding,build,cli,compiler,google,java,javax,junit,mocking,osgi,parser,runtime,specs,standard,streaming,testing,tools,xml]",1
"[apache,api,binding,client,commons,data,datasource,github,io,json,logging,selenium,testing,text,web,yaml]",1
"[api,assertion,assets,binding,bootstrap,bpm,client,code-coverage,extension,io,jquery,json,model,process,quality,rest,runtime,spring,starter,testing,validation,web,webapp,websocket,xml]",1
"[annotations,apache,api,assertion,base64,beans,build,build-system,bytecode,codec,date,dependency-injection,encoding,google,io,junit,maven,model,plugin,quality,spring,testing,time,tools]",1
"[client,connector,database,dom,driver,github,google,http,io,javax,jdbc,json,logging,mysql,persistence,proxy,servlet,specs,spring,sql,sqlite,standard,starter,xml]",1
"[api,authentication,config,extension,github,io,naming,oauth,persistence,security,spring,starter,swagger,ui,web,xml]",1
"[actor,amazon,apache,api,assertion,authentication,aws,binding,bridge,client,collections,commons,communication,compression,concurrency,concurrent,database,distributed,embedded,forms,google,graphics,html,ide,image,interface,javax,jboss,jdbc,jetty,json,junit,layout,logging,mail,mapping,oauth,orm,parser,protocol,quality,reflection,relational,remote,remoting,runtime,s3,sdk,security,serialization,server,service,slf4j,specs,sql,sqlite,standard,structures,svg,swing,testing,ui,webserver,webservice,xml]",1
"[apache,api,cli,client,command-line,commons,engine,functional,google,http,io,json,logging,machine-learning,model,mxnet,native,netty,network,parser,protocol,sdk,serialization,slf4j,socket,tensorflow,vertx,web]",1
"[annotations,api,junit,testing]",1
"[aop,apache,api,aspect,cache,client,connector,container,database,docker,driver,elastic,elasticsearch,github,javax,jboss,jdbc,jms,json,junit,logging,mysql,persistence,postgresql,queue,rest,search,server,specs,spring,sql,standard,testing,tomcat,transport,web,webserver]",1
"[api,bridge,google,junit,logging,mock,mocking,slf4j,testing]",1
"[apache,client,database,driver,engine,google,html,http,json,mime,mongodb,parser,template,testing,testng]",1
"[apache,cli,command-line,commons,encryption,github,io,junit,logging,parser,pdf,render,testing]",1
"[apache,api,beans,bytecode,codehaus,commons,engine,expression,framework,hibernate,io,javax,json,language,mapping,orm,persistence,reflection,relational,scheduling,servlet,specs,spring,standard,support,template,upload,web]",1
"[analytics,annotations,apache,api,binary,binding,bridge,build,build-system,client,codec,commons,disruptor,encryption,gateway,google,grpc,http,integration,io,jms,json,logging,maven,messaging,mock,model,netty,network,parser,plugin,pooling,protocol,proxy,queue,rpc,serialization,server,slf4j,socket,specs,stub,swagger,testing,testng,tomcat,transport,webserver,websocket,yaml]",1
"[apache,api,bridge,client,communication,distributed,eclipse,export,grpc,http,io,javax,jetty,logging,metrics,netty,network,prometheus,protocol,remoting,rpc,serialization,server,servlet,slf4j,socket,specs,spring,standard,starter,stats,stub,tracing,web,webserver]",1
"[agent,analysis,apache,assertion,client,coverage,eclipse,hadoop,jetty,jvm,language,library,quality,scala,server,servlet,testing,testng,webserver]",1
"[api,google,javax,json,junit,mock,mocking,module,osgi,plugin,specs,standard,testing]",1
"[bridge,client,database,embedded,ibm,io,jdbc,json,junit,logging,mysql,postgresql,slf4j,sql,testing,vertx]",1
"[apache,api,bridge,commons,engine,google,graphics,junit,library,logging,math,native,opengl,physics,protocol,serialization,slf4j,testing]",1
"[agent,analysis,annotation,annotations,ant,aop,apache,api,appserver,aspect,base64,beans,benchmark,binding,bpm,bridge,build,build-system,bundle,bytecode,cache,cassandra,cli,client,codec,codehaus,collections,command,command-line,commons,communication,compiler,concurrent,config,connector,console,container,controller,coverage,csv,database,date,dependency-injection,diff,discovery,distributed,dom,driver,eclipse,ejb,embedded,encoding,engine,excel,execution,expression,extension,external,framework,google,groovy,gwt,hibernate,html,http,integration,interface,io,javaee,javascript,javax,jaxrs,jboss,jdbc,jetty,jms,jmx,jpa,jsf,json,jsp,junit,jvm,language,launcher,logging,mail,management,mapping,maven,message,metrics,migration,mime,mock,mocking,model,module,mongodb,monitoring,mysql,naming,native,network,nosql,orm,parser,patch,performance,persistence,platform,plugin,pool,pooling,postgresql,process,provider,python,queue,reflection,regexp,relational,remote,remoting,rest,rss,ruby,runtime,scheduling,schema,scripting,security,serialization,server,service,servlet,slf4j,snmp,specs,spreadsheet,sql,ssh,standard,structures,swagger,syndication,system,tabular,taglib,template,terminal,testing,testng,time,tomcat,tools,transaction,ui,upload,validation,web,web-framework,webserver,xml,yaml]",1
"[annotations,ant,apache,api,binding,build,build-system,bytecode,codehaus,commons,github,google,groovy,html,javaee,javax,junit,math,maven,mock,mocking,model,parser,plugin,reporting,rules,runtime,specs,standard,system,testing,tools,xml]",1
"[apache,bridge,cli,command-line,hadoop,ibm,junit,logging,parser,slf4j,testing]",1
"[angular,angularjs,annotations,apache,api,assertion,assets,automation,binding,bootstrap,browser,classpath,commons,css,dependency-injection,engine,github,google,http,io,json,junit,logging,markdown,mock,mocking,native,quality,rules,scanning,scripting,slf4j,spring,styles,system,template,testing,web,yaml]",1
"[analysis,apache,api,base64,cli,codec,collections,command-line,commons,compiler,console,dependency-injection,encoding,encryption,extension,google,graph,io,json,junit,jvm,language,library,mock,mocking,native,parser,scala,structures,terminal,testing]",1
"[google,protocol,serialization]",1
"[apache,api,aws,base64,client,codec,database,encoding,engine,google,http,javax,json,junit,logging,redis,s3,servlet,social,specs,standard,template,testing,tools,twitter]",1
"[apache,api,barcode,base64,codec,commons,cryptography,encoding,github,google,http,javax,json,junit,logging,sdk,servlet,slf4j,specs,standard,testing,time]",1
"[amazon,aop,apache,api,aspect,assertion,aws,binding,bridge,commons,embedded,engine,event,io,json,junit,lambda,logging,metrics,mock,mocking,quality,recorder,schema,sdk,slf4j,testing,tracing,validation]",1
"[apache,api,bridge,bytecode,client,data,elastic,elasticsearch,github,io,javax,junit,logging,netty,network,platform,plugin,rest,search,servlet,slf4j,socket,specs,spring,standard,testing,tools,transport]",1
"[annotations,apache,api,build,build-system,client,codehaus,commons,communication,compatibility,compiler,compression,connector,container,database,dependency-injection,distributed,driver,embedded,engine,example,expression,framework,github,groovy,http,io,javax,jdbc,json,jsp,junit,jvm,language,logging,maven,mime,mock,mocking,model,module,mysql,netty,network,parser,plugin,postgresql,remoting,runtime,server,servlet,slf4j,socket,specs,sql,standard,swagger,template,testing,tools,ui,web,webservice,xml,yaml]",1
"[annotation,api,bytecode,client,database,dependency-injection,driver,framework,github,google,gwt,hibernate,javax,junit,logging,mongodb,nosql,persistence,reflection,sdk,slf4j,specs,standard,testing,ui,validation,web]",1
"[api,assertion,benchmark,binding,container,engine,extension,generator,github,google,io,json,junit,mock,mocking,performance,quality,render,testing]",1
"[engine,json,junit,mock,mocking,testing]",1
"[analyzer,android,annotations,ant,apache,api,avro,base64,beans,binding,build,build-system,cache,cbor,cli,client,codec,codehaus,collections,command-line,commons,compression,data,database,dependency-injection,dispatcher,doc,dom,eclipse,embedded,encoder,encoding,engine,exception,framework,full-text,github,google,gwt,hazelcast,hibernate,html,http,index,indexing,io,javax,jaxrs,jdbc,jenkins,jetty,jpa,jsf,json,junit,jvm,jwt,kafka,kotlin,language,library,logging,lucene,mail,management,mapping,matching,math,maven,metrics,mime,mock,mocking,model,module,mvc,netty,network,parser,persistence,plugin,pool,protocol,provider,reflection,relational,reporting,rest,scm,security,serialization,server,service,servlet,slf4j,socket,specs,spring,sql,standard,starter,streaming,structures,testing,text,tomcat,tools,tree,upload,url,validation,web,web-framework,webserver,webservice,xml,yaml]",1
"[analysis,annotations,apache,api,beans,binding,bridge,bytecode,cli,client,codehaus,collections,command,command-line,commons,compiler,compression,config,container,defect,dependency-injection,diff,distributed,embedded,execution,external,framework,generator,github,google,http,i18n,ibm,io,javax,jaxrs,jdbc,json,junit,logging,matching,metadata,mock,mocking,parser,process,protocol,provider,reflection,rest,runtime,serialization,server,service,servlet,slf4j,specs,sql,sqlite,standard,structures,testing,text,thrift,tomcat,tracing,web,webserver,webservice,xml]",1
"[analysis,bytecode,classpath,cli,command-line,google,junit,library,matching,mock,mocking,parser,reflection,testing]",1
"[cloud,communication,database,distributed,embedded,framework,github,google,io,jdbc,json,netty,network,persistence,pool,remoting,runtime,serialization,socket,spring,sql,starter,webservice]",1
"[annotation,apache,api,assertion,benchmark,bridge,client,codehaus,connector,data,database,dependency-injection,driver,eclipse,ejb,embedded,engine,github,groovy,hibernate,hsql,http,io,javaee,javax,jboss,jdbc,jpa,junit,jvm,language,logging,mapping,migration,mock,mocking,module,mysql,netty,network,performance,persistence,platform,postgresql,quality,relational,runner,runtime,server,slf4j,socket,specs,spring,sql,standard,streaming,testing,validation,xml,yaml]",1
"[annotations,apache,api,azure,base64,binding,bridge,cli,client,codec,command-line,commons,eclipse,encoding,encryption,extension,github,google,http,identity,io,javax,json,junit,logging,matching,mock,mocking,parser,plugin,proxy,reactive,rest,routing,runtime,slf4j,specs,standard,storage,swagger,testing,vertx,xml]",1
"[aop,api,aspect,assertion,beans,bridge,bytecode,codehaus,config,data,database,dependency-injection,embedded,expression,framework,github,google,hibernate,javax,jaxrs,jdbc,jpa,json,junit,language,logging,mapping,matching,mock,mocking,mvc,orm,persistence,pool,quality,relational,rest,security,servlet,slf4j,specs,spring,sql,standard,support,testing,transaction,validation,web]",1
"[ajax,amazon,annotations,aop,apache,api,aspect,authentication,avro,aws,azure,base64,beans,binding,bridge,broker,build,build-system,cache,cli,client,cloud,codec,codehaus,command-line,commons,config,coordination,csv,database,date,dependency-injection,directory,dispatcher,distributed,driver,eclipse,embedded,encoding,encryption,evaluation,expression,file-system,framework,github,google,hadoop,hbase,hibernate,http,io,javax,jdbc,jetty,json,junit,kafka,language,logging,mapping,maven,message,metrics,mock,mocking,module,mysql,netty,network,parser,persistence,plugin,pool,postgresql,protocol,redis,reflection,registry,runtime,schema,security,serialization,server,servlet,slf4j,socket,specs,spring,sql,standard,storage,streaming,swagger,tabular,testing,testng,time,tomcat,tools,transport,validation,web,webserver,webservice,xml,yaml]",1
"[analyzer,annotations,apache,base64,bridge,client,codec,concurrency,config,eclipse,encoding,erlang,full-text,http,index,indexing,interface,io,javascript,jetty,json,junit,jvm,language,logging,lucene,matching,parser,schema,scripting,server,servlet,slf4j,testing,web,webserver]",1
"[admin,agent,amqp,analysis,analyzer,android,annotations,apache,api,assertion,barcode,base64,binding,bridge,bytecode,cache,camel,charts,cli,client,codec,codehaus,collections,command-line,commons,container,cron,css,database,defect,dom,driver,elastic,encoder,encoding,engine,excel,font,ftp,full-text,github,google,graphics,gwt,hazelcast,http,index,indexing,io,javax,jdbc,json,junit,launcher,layout,logging,lucene,mail,message,metadata,network,parser,pdf,platform,pool,pooling,postgresql,quality,queue,rabbitmq,reflection,scheduling,sdk,server,service,servlet,slf4j,specs,spreadsheet,spring,standard,starter,streaming,structures,styles,svg,swagger,swing,template,testing,ui,validation,vfs,visualization,web,web-framework,xml]",1
"[apache,api,commons,engine,extension,google,io,javax,jsf,json,jsp,junit,mock,servlet,specs,standard,tags,testing]",1
"[amqp,aop,apache,api,aspect,binding,bridge,broker,codehaus,commons,config,database,date,dependency-injection,driver,eclipse,embedded,ftp,groovy,hibernate,hsql,imap,integration,io,javax,jdbc,jms,jpa,json,jsp,junit,jvm,language,library,logging,mail,matching,message,mock,mocking,mongodb,network,persistence,pool,pooling,postgresql,python,queue,rabbitmq,rss,ruby,runtime,security,servlet,slf4j,social,specs,spring,sql,standard,sync,syndication,taglib,testing,time,transaction,twitter,upload,validation,web,xml]",1
"[analysis,annotations,apache,binding,commons,defect,google,ide,io,json,metadata]",1
"[analysis,annotations,api,assertion,google,javax,junit,matching,processor,quality,specs,standard,testing]",1
"[apache,api,azure,commons,compiler,console,database,eclipse,embedded,encryption,engine,google,identity,jdbc,json,junit,launcher,logging,mock,osgi,parser,platform,pool,provider,runner,runtime,security,slf4j,sql,testing]",1
"[apache,asynchronous,client,commons,coreos,distributed,etcd,framework,google,http,io,json,junit,logging,netty,network,protocol,serialization,socket,testing]",1
"[admin,annotations,apache,api,cache,client,collections,commons,config,console,consul,coordination,database,discovery,distributed,dom,etcd,eventbus,framework,gateway,github,google,io,matrix,messaging,model,monitor,parser,plugin,redis,service,spring,starter,structures,support,swagger,testing,tracing,ui,xml,zookeeper]",1
"[apache,client,google,http,influxdb,io,junit,metrics,mock,mocking,testing,vertx]",1
"[analyzer,apache,api,base64,codec,collections,commons,csv,encoding,full-text,index,indexing,junit,logging,lucene,math,mock,mocking,slf4j,structures,tabular,testing,text]",1
"[admin,agent,ajax,analysis,annotations,ant,apache,api,authentication,authorization,batch,beans,binding,bootstrap,build,build-system,bundle,bytecode,cache,cli,client,cluster,codehaus,command-line,compiler,concurrent,config,connector,console,container,database,dependency-injection,deployment,description,descriptor,distribution,driver,eclipse,ejb,embedded,export,extension,framework,generator,help,hibernate,html,htmlunit,http,ibm,integration,interactive,interface,io,javaee,javax,jaxrs,jboss,jca,jdbc,jms,jpa,jsf,json,jsp,junit,launcher,logging,mail,management,mapping,maven,messaging,metadata,mocking,model,module,monitoring,mvc,mysql,naming,native,network,osgi,parser,persistence,platform,plugin,processor,provider,queue,reflection,remote,resource,rest,runtime,schema,security,selenium,server,service,servlet,shell,soap,specs,sql,ssh,ssl,standard,stats,streaming,support,tcp,terminal,testing,testng,tools,transaction,tree,validation,web,webservice,websocket,xml]",1
"[apache,api,build,build-system,commons,google,jboss,json,logging,maven,slf4j,text]",1
"[admin,api,client,config,github,io,json,jwt,mapping,persistence,security,server,spring,starter,swagger,ui,web]",1
"[api,google,grpc,junit,mocking,protocol,rpc,testing]",1
"[analysis,annotations,api,command-line,defect,google,jenkins,json,metadata,plugin,scm,subversion,svn,version-control]",1
"[agent,analysis,annotation,annotations,apache,api,binding,bridge,build,build-system,bytecode,cache,cli,client,codehaus,command-line,communication,config,connector,console,container,coverage,database,defect,dependency-injection,discovery,distributed,docker,eclipse,embedded,engine,expression,framework,google,grpc,hibernate,hsql,http,io,javaee,javax,jaxrs,jboss,json,junit,language,launcher,library,logging,management,mapping,matching,maven,metadata,metrics,mock,mocking,model,module,netty,network,osgi,parser,persistence,plugin,prometheus,protocol,provider,proxy,reactive,registry,relational,remote,remoting,rest,rpc,runtime,sdk,serialization,server,service,servlet,slf4j,socket,specs,sql,standard,stub,support,terminal,testing,tools,tracing,tree,webservice,xml]",1
"[extension,logging,native]",1
"[agent,analysis,annotations,apache,api,binding,build,build-system,cli,codehaus,commons,compiler,coverage,date,eclipse,engine,framework,github,google,io,javascript,javax,jetty,json,junit,logging,markdown,maven,mock,mocking,model,module,mvc,parser,plugin,runtime,server,servlet,slf4j,specs,spring,standard,template,testing,text,time,tools,web,webapp,webserver,yaml]",1
"[binding,json,junit,render,spring,starter,testing,web]",1
"[annotations,apache,api,collections,commons,google,io,javax,junit,jvm,kotlin,language,matching,specs,standard,structures,testing]",1
"[amazon,aws,binding,bridge,eclipse,io,jetty,json,junit,logging,metrics,mock,mocking,monitoring,prometheus,server,servlet,slf4j,testing,webserver,yaml]",1
"[analysis,apache,api,authentication,binding,bridge,client,cloud,config,dependency-injection,engine,exception,expression,framework,google,hibernate,http,io,javax,json,junit,language,logging,matching,mock,mocking,mvc,oauth,parser,persistence,processor,request,security,servlet,slf4j,specs,spring,standard,starter,swagger,testing,validation,web,xml,yaml]",1
"[amazon,analysis,annotations,apache,api,avro,aws,azure,base64,batch,benchmark,bigdata,binding,bridge,cbor,cli,client,codec,codehaus,collections,column,command-line,commons,communication,compatibility,compiler,compression,concurrency,config,console,container,coordination,csv,database,date,directory,disruptor,distributed,eclipse,encoding,engine,file-system,framework,ftp,google,graph,grpc,hadoop,hbase,http,io,javax,jaxrs,jetty,json,junit,jwt,kubernetes,leveldb,library,load,logging,mail,management,mapping,mapreduce,math,metrics,mock,mocking,model,mongodb,monitoring,netty,network,parallel,parquet,parser,performance,persistence,protocol,provider,query,redis,remoting,rest,rpc,runtime,search,security,serialization,server,servlet,slf4j,socket,solr,specs,ssl,standard,storage,structures,swagger,tabular,template,terminal,testing,time,tools,web,webapp,webserver,webservice,yaml,zookeeper]",1
"[apache,api,assertion,binding,bridge,elastic,encoder,jboss,json,junit,logging,quality,slf4j,testing]",1
"[amqp,annotations,apache,api,asynchronous,binding,bridge,cli,client,eclipse,github,google,http,io,jaxrs,jetty,jms,json,junit,kafka,logging,message,metrics,parser,prometheus,provider,queue,rabbitmq,rest,server,slf4j,stats,streaming,testing,tools,web,webserver,yaml]",1
"[analyzer,apache,api,client,collections,config,engine,framework,full-text,index,indexing,javax,jetty,jms,json,junit,logging,lucene,management,message,metrics,mock,mocking,monitoring,mvc,performance,queue,search,server,servlet,specs,spring,standard,structures,testing,web,webserver]",1
"[annotations,aop,apache,api,aspect,binding,bridge,console,database,dependency-injection,deployment,eclipse,embedded,framework,google,hibernate,javaee,javax,jdbc,jetty,json,logging,mapping,mock,mocking,mvc,orm,persistence,pool,pooling,relational,server,servlet,slf4j,specs,spring,sql,standard,testing,testng,web,webapp,webserver]",1
"[apache,api,base64,build,build-system,cli,codec,command-line,commons,encoding,io,javax,junit,logging,matching,math,maven,mock,mocking,parser,plugin,security,servlet,specs,standard,testing,visualization]",1
"[apache,bytecode,jvm,language,library,scala]",1
"[apache,charts,cli,commons,github,graphics,junit,library,logging,match,math,matrix,parser,testing,vector,visualization,yaml]",1
"[api,connector,database,driver,embedded,hsql,jdbc,junit,logging,mysql,pool,slf4j,sql,testing]",1
